docno,current_document,round_no,query_id,username,group,rankings,_id,position,query
ROUND-05-061_061_0_B-NN78TZ,"A worm is a legless, soft-bodied creature often found in soil. Worms are essential for soil health, with earthworms being the most common type. In computing, a worm refers to a type of malware that self-replicates and spreads across networks. Worm can also mean a spiral structure, as in a worm gear. Additionally, ""worm"" is sometimes used metaphorically to describe something that creeps or insinuates itself into a situation. From biology to technology, the term ""worm"" carries multiple meanings across different contexts.",5,61,NN78TZ,061_0_B,"{u'061': {u'position': 1.0, u'score': 0.6554755}}",66bd205e3042c451395c0a08,1,worm
ROUND-05-061_061_0_A-FILLA1,"Worms are many different distantly related bilateral animals that typically have a long cylindrical tube-like body, no limbs, and usually no eyes.

Worms vary in size from microscopic to over 1 metre (3.3 ft) in length for marine polychaete worms (bristle worms); 6.7 metres (22 ft) for the African giant earthworm, Microchaetus rappi; and 58 metres (190 ft) for the marine nemertean worm (bootlace worm), Lineus longissimus. Various types of worm occupy a small variety of parasitic niches, living inside the bodies of other animals. Free-living worm species do not live on land but instead live in marine or freshwater environments or underground by burrowing.",5,61,FILLA1,061_0_A,"{u'061': {u'position': 5.0, u'score': 0.6131184}}",66bd205e3042c451395c0a30,5,worm
ROUND-05-061_061_0_A-LIST00,"The word ""worm"" has various meanings: biologically, it refers to segmented worms (annelids), roundworms (nematodes), and flatworms (platyhelminthes), as well as small, soft-bodied invertebrates; medically, it denotes parasitic worms like hookworms and pinworms; in computing, it describes self-replicating malicious software; idiomatically, it is used in phrases like ""opening a can of worms"" (creating a complicated situation) and ""worm one's way"" (acting sneakily); culturally, it can refer to the ""Worms"" video game series or the ""worm"" dance move; geologically, it pertains to worm burrows or fossils found in sedimentary rocks. Additionally, some insects have worm-related names such as tequila worm and silk worm",5,61,LIST00,061_0_A,"{u'061': {u'position': 1.0, u'score': 0.6639508}}",66bd205e3042c451395c0a31,1,worm
ROUND-05-061_061_0_B-FILLB1,"Worms are many different distantly related bilateral animals that typically have a long cylindrical tube-like body, no limbs, and usually no eyes.

Worms vary in size from microscopic to over 1 metre (3.3 ft) in length for marine polychaete worms (bristle worms); 6.7 metres (22 ft) for the African giant earthworm, Microchaetus rappi; and 58 metres (190 ft) for the marine nemertean worm (bootlace worm), Lineus longissimus. Various types of worm occupy a small variety of parasitic niches, living inside the bodies of other animals. Free-living worm species do not live on land but instead live in marine or freshwater environments or underground by burrowing.",5,61,FILLB1,061_0_B,"{u'061': {u'position': 4.0, u'score': 0.6131184}}",66bd205e3042c451395c0a32,4,worm
ROUND-05-061_061_0_B-PAIR05,"The word ""worm"" has various meanings: biologically, it refers to segmented worms (annelids), roundworms (nematodes), and flatworms (platyhelminthes), as well as small, soft-bodied invertebrates; medically, it denotes parasitic worms like hookworms and pinworms; in computing, it describes self-replicating malicious software; idiomatically, it is used in phrases like ""opening a can of worms"" (creating a complicated situation) and ""worm one's way"" (acting sneakily); culturally, it can refer to the ""Worms"" video game series or the ""worm"" dance move; and geologically, it pertains to worm burrows or fossils found in sedimentary rocks.",5,61,PAIR05,061_0_B,"{u'061': {u'position': 2.0, u'score': 0.64793175}}",66bd205e3042c451395c0a33,2,worm
ROUND-05-074_074_0_A-E2KSH3,"The term ""kiwi"" encompasses various meanings. Primarily, it refers to the kiwifruit, also known as Chinese gooseberry or yangtao, an edible berry from the genus Actinidia, celebrated for its fuzzy brown skin and vibrant green or golden flesh packed with vitamin C, K, and fiber. Additionally, ""kiwi"" identifies a flightless bird native to New Zealand from the genus Apteryx, recognized for its small size, long beak, hair-like feathers, nocturnal habits, and strong sense of smell. This iconic bird is also a cherished national symbol of New Zealand. Informally, ""Kiwi"" is a term used to affectionately refer to New Zealanders, embodying national pride. Furthermore, ""kiwi"" is a versatile term used as a nickname or brand name in various contexts, spanning from products to businesses.",5,74,E2KSH3,074_0_A,"{u'074': {u'position': 3.0, u'score': 0.62520653}}",66bd205e3042c451395c09c0,3,kiwi
ROUND-05-074_074_0_A-MHX97J,"Kiwifruit, kiwi or Chinese gooseberry, or yangtao, is the edible berry of several woody vines in the genus Actinidia. it's known for its fuzzy brown skin and vibrant green or golden flesh rich in vitamin C, K, and fiber. Additionally, kiwi denotes a flightless bird native to New Zealand from the genus Apteryx. It is notable for its small size, long beak, hair-like feathers, nocturnal habits, and strong sense of smell. The kiwi bird is also a national symbol of New Zealand. Informally, Kiwi refers to people from New Zealand, serving as a term of endearment and national pride. Moreover, kiwi can function as a nickname or brand name in various contexts, including products and businesses.",5,74,MHX97J,074_0_A,"{u'074': {u'position': 2.0, u'score': 0.62793946}}",66bd205e3042c451395c09c1,2,kiwi
ROUND-05-074_074_0_A-PHSFCK,"Kiwifruit, kiwi or Chinese gooseberry, or yangtao, is the edible berry of several woody vines in the genus Actinidia. it's known for its fuzzy brown skin and vibrant green or golden flesh rich in vitamin C, K, and fiber. Additionally, kiwi denotes a flightless bird native to New Zealand from the genus Apteryx.
the term ""kiwi"" has multiple meanings based on the context: it commonly refers to the kiwifruit, an edible berry from the genus Actinidia, known for its fuzzy brown skin and vibrant green or golden flesh rich in vitamin C, K, and fiber. Additionally, ""kiwi"" denotes a flightless bird native to New Zealand from the genus Apteryx, notable for its small size, long beak, hair-like feathers, nocturnal habits, and strong sense of smell. The kiwi bird is also a national symbol of New Zealand.
",5,74,PHSFCK,074_0_A,"{u'074': {u'position': 4.0, u'score': 0.6133274}}",66bd205e3042c451395c09c2,4,kiwi
ROUND-05-074_074_0_B-VZHABL,"The term ""kiwi"" has multiple meanings based on the context: it commonly refers to the kiwifruit, an edible berry from the genus Actinidia, known for its fuzzy brown skin and vibrant green or golden flesh rich in vitamin C, K, and fiber. Additionally, ""kiwi"" denotes a flightless bird native to New Zealand from the genus Apteryx, notable for its small size, long beak, hair-like feathers, nocturnal habits, and strong sense of smell. The kiwi bird is also a national symbol of New Zealand. Informally, ""Kiwi"" is used to refer to people from New Zealand, serving as a term of endearment and national pride. Moreover, ""kiwi"" can function as a nickname or brand name in various contexts, including products and businesses.",5,74,VZHABL,074_0_B,"{u'074': {u'position': 1.0, u'score': 0.6307145}}",66bd205e3042c451395c09c3,1,kiwi
ROUND-05-074_074_0_A-FILLA1,"Kiwifruit (often shortened to kiwi outside New Zealand and Australia) or Chinese gooseberry, is the edible berry of several species of woody vines in the genus Actinidia. The most common cultivar group of kiwifruit (Actinidia deliciosa 'Hayward') is oval, about the size of a large hen's egg: 5–8 centimetres (2–3 inches) in length and 4.5–5.5 cm (1¾–2¼ in) in diameter. Kiwifruit has a thin, fuzzy, fibrous, tart but edible light brown skin and light green or golden flesh with rows of tiny, black, edible seeds. The fruit has a soft texture with a sweet and unique flavour.",5,74,FILLA1,074_0_A,"{u'074': {u'position': 5.0, u'score': 0.5772305}}",66bd205e3042c451395c0a38,5,kiwi
ROUND-05-074_074_0_A-PAIR05,"The term ""kiwi"" has multiple meanings based on the context: it commonly refers to the kiwifruit, an edible berry from the genus Actinidia, known for its fuzzy brown skin and vibrant green or golden flesh rich in vitamin C, K, and fiber. Additionally, ""kiwi"" denotes a flightless bird native to New Zealand from the genus Apteryx, notable for its small size, long beak, hair-like feathers, nocturnal habits, and strong sense of smell. The kiwi bird is also a national symbol of New Zealand. Informally, ""Kiwi"" is used to refer to people from New Zealand as a term of endearment and national pride. Moreover,""kiwi"" can function as a nickname or brand name in various contexts including products and businesses.",5,74,PAIR05,074_0_A,"{u'074': {u'position': 1.0, u'score': 0.6294064}}",66bd205e3042c451395c0a39,1,kiwi
